experiment_id,variant,model,selected_epoch,split,sample_count,normalized_mse,field_nrmse,tmax_mae_k,worst_5pct_tmax_mae_k,negative_temperature_rise_fraction,p50_latency_ms,p95_latency_ms,peak_gpu_memory_mb,parameter_count,checkpoint
E05_1_overfit_64,data_only,fno3d,100,train_overfit,64,0.0038400144112529233,0.047133351123012104,6.41714334487915,19.413665771484375,0.067840576171875,,,,1771393,projects/rsw_quality_digital_twin/artifacts/m5_1_physics_ablation/data_only/last.ckpt
E05_1_overfit_64,plus_initial,fno3d,100,train_overfit,64,0.0039798887592041865,0.047984101155267,6.62505578994751,20.032310485839844,0.066741943359375,,,,1771393,projects/rsw_quality_digital_twin/artifacts/m5_1_physics_ablation/plus_initial/last.ckpt
E05_1_overfit_64,plus_nonnegative,fno3d,100,train_overfit,64,0.0039868733583716676,0.04802618597727267,6.633761882781982,20.04407501220703,0.06597900390625,,,,1771393,projects/rsw_quality_digital_twin/artifacts/m5_1_physics_ablation/plus_nonnegative/last.ckpt
E05_1_overfit_64,plus_thermal_residual,fno3d,100,train_overfit,64,0.004074488431797363,0.048551028458479854,6.6471686363220215,20.321250915527344,0.06597900390625,,,,1771393,projects/rsw_quality_digital_twin/artifacts/m5_1_physics_ablation/plus_thermal_residual/last.ckpt
